"speaker","text","neg","neu","pos","compound","start_time","end_time","length"
"TAPPER"," I want to bring in Congresswoman Gabbard.  Congresswoman Gabbard you took issue with Senator Harris confronting Vice President Biden at the last debate.  You called it a quote false accusation that Joe Biden is a racist.  What's your response?","0.186","0.782","0.032","-0.743",4654.19,4665.73,11.539999999999964
"GABBARD"," I want to bring the conversation back to the broken criminal justice system that is disproportionately negatively impacting black and brown people all across this country today.  Now Senator Harris says she's proud of her record as a prosecutor and that she'll be a prosecutor president.","0.124","0.727","0.149","0.0772",4665.78,4681.28,15.5
"GABBARD","But I'm deeply concerned about this record.  There are too many examples to cite but she put over 1500 people in jail for marijuana violations and then laughed about it when she was asked if she ever smoked marijuana.","0.101","0.811","0.088","-0.1531",4681.28,4692.289999,11.00999899999988
"GABBARD","She blocked evidence  she blocked evidence that would have freed an innocent man from death row until the courts forced her to do so.  She kept people in prison beyond their sentences to use them as cheap labor for the state of California.","0.259","0.628","0.113","-0.8442",4693.33,4707.94,14.609999999999673
"GABBARD","And she fought to keep","0.365","0.635","0.0","-0.3182",4708.17,4710.01,1.8400000000001455
"TAPPER","Thank you Congresswoman.","0.0","0.444","0.556","0.3612",4710.02,4710.41,0.3899999999994179
"GABBARD"," Bail system in place that impacts poor people in the worst kind of way.","0.375","0.625","0.0","-0.802",4711.07,4715.31,4.240000000000691
"TAPPER"," Thank you Congresswoman.  Senator Harris your response?","0.0","0.706","0.294","0.3612",4715.67,4717.37,1.699999999999818
"HARRIS"," As the elected attorney general of California I did the work of significantly reforming the criminal justice system of a state of 40 million people which became a national model for the work that needs to be done.  ","0.085","0.829","0.085","0.0",4721.46,4734.21,12.75
"HARRIS","And I am proud of that work.  And I am proud of making a decision to not just give fancy speeches or be in a legislative body and give speeches on the floor but actually doing the work of being in the position to use the power that I had to reform a system that is badly in need of reform.","0.069","0.863","0.068","-0.2617",4734.289999,4750.61,16.320001000000047
"HARRIS","That is why we created initiatives that were about reentering former offenders and getting them counseling.","0.135","0.757","0.108","-0.128",4750.84,4756.179999999999,5.339999999999236
"TAPPER"," Thank you.","0.0","0.286","0.714","0.3612",4756.18,4756.240000000001,0.06000000000040018
"HARRIS","It is why (ph)","0.0","1.0","0.0","0.0",4756.43,4757.2,0.7699999999995271
"HARRIS","and because I know that criminal justice system is so broken","0.415","0.393","0.191","-0.6113",4757.22,4759.61,2.389999999999418
"TAPPER","Thank you Senator.","0.0","0.444","0.556","0.3612",999999999,0,-999999999
"HARRIS"," That I am an advocate for what we need to do to not only decriminalize but legalize marijuana in the United States.","0.0","0.844","0.156","0.5719",4759.89,4764.56,4.670000000000073
"TAPPER"," Thank you Senator.  Your time is up.  I want to  I want to bring Congresswoman Gabbard back in.  Your response please (ph).","0.0","0.684","0.316","0.6597",4765.49,4768.14,2.6500000000005457
"GABBARD"," The bottom line is Senator Harris when you were in a position to make a difference and an impact in these people's lives you did not.  And worse yet in the case of those who were on death row innocent people you actually blocked evidence from being revealed that would have freed them until you were forced to do so.","0.131","0.757","0.111","-0.3283",4768.16,4785.99,17.829999999999927
"GABBARD","There is no excuse for that and the people who suffered under your reign as prosecutor owe  you owe them an apology.","0.208","0.695","0.097","-0.5994",4785.99,4792.95,6.960000000000036
"TAPPER"," Senator Harris?","0.0","1.0","0.0","0.0",4793.42,4794.05,0.6300000000001091
"HARRIS"," My entire career I have been opposed  personally opposed to the death penalty and that has never changed.  And I dare anybody who is in a position to make that decision to face the people I have faced to say I will not seek the death penalty.  That is my background that is my work.  ","0.231","0.769","0.0","-0.93",4797.13,4813.259999999999,16.1299999999992
"HARRIS","I am proud of it.  I think you can judge people by when they are under fire and it's not about some fancy opinion on a stage but when they're in the position to actually make a decision what do they do.","0.043","0.906","0.052","0.09",4813.37,4823.389999,10.019999000000098
"HARRIS","When I was in the position of having to decide whether or not to seek a death penalty on cases I prosecuted I made a very difficult decision that was not popular to not seek the death penalty.  History shows that and I am proud of those decisions.","0.24","0.595","0.164","-0.516",4823.549999,4837.819999,14.270000000000437
"LEMON"," Senator Harris thank you very much.  Senator Bennet a question for you.  Why are you the best candidate to heal the racial divide that exists in this country today which has been stoked by the president's racist rhetoric?","0.089","0.761","0.15","0.4019",4837.82,4848.46,10.640000000000327
"BENNET"," Yes.  First of all the president's racist rhetoric should be enough grounds for everybody in this country to vote him out of office.  ","0.144","0.758","0.097","-0.3182",4848.46,4855.6,7.140000000000327
"BENNET","Over 80 months of that was due to President Barack Obama.  Thank you Barack Obama.  Thank you Barack Obama.","0.0","0.773","0.227","0.6124",6440.61,6446.13,5.520000000000437
"BENNET","So you know I believe that we need to invest in what will ensure that Americans can prosper in the years to come making sure they have the knowledge and skills to compete in the 21st century economy ensuring that they can afford the rent where they live and that they have health care so that they don't have to worry about going homeless because they can't afford a medical procedure.","0.0","0.835","0.165","0.8911",6447.58,6468.589999999999,21.00999999999931
"BASH"," Thank you Secretary Castro.  ","0.0","0.545","0.455","0.3612",6469.15,6470.5599999999995,1.4099999999998545
"BASH","I want to turn now to a question about trade and for Congresswoman Gabbard.  Many saw the Trans-Pacific Partnership issue as something that would be a critical tool to deal with the rise of China.  You were against it.  How would you ensure that the United States is able to remain competitive against China on the world stage?","0.038","0.824","0.138","0.6249",6470.82,6492.03,21.210000000000036
"GABBARD"," By pushing for fair trade not trade deals that give away the sovereignty of the American people and our country that give away American jobs and that threaten our environment.  These are the three main issues with that massive trade deal the Trans-Pacific Partnership.  ","0.055","0.896","0.049","-0.0772",6492.65,6509.969999,17.31999900000028
"GABBARD","I think the central one was the fact that it gave away our sovereignty to a panel of international corporations whose rulings would supersede any domestic law that we would pass either a federal law or a state or a local law.  This is extremely dangerous and goes against the very values that we have as a country.","0.06","0.887","0.053","-0.1027",6510.469999,6528.799999,18.329999999999927
"GABBARD","What to speak of the fact that it would have a negative impact on domestic jobs and that it lacked clear protections for our environment.  These are the things that we have to keep at the forefront as we look to enact fair trade deals with other countries to make sure that we continue to be a thriving part of our global economy.","0.054","0.839","0.106","0.3612",6528.799999,6545.110000000001,16.31000100000074
"BASH"," So to be clear Congresswoman would you keep President Trump's tariffs on China in place?  ","0.0","0.83","0.17","0.4336",6545.139999,6549.990000000001,4.850001000000702
"GABBARD"," I would not because the approach that President Trump has taken has been extremely volatile without any clear strategic plan and it has a ravaging and devastating effect on our domestic manufacturers on our farmers who are already struggling and now failing to see the light of day because of the plan that Trump has taken.  ","0.201","0.799","0.0","-0.9115",6550.91,6569.589999,18.679998999999953
"BASH"," Vice President Biden would you rejoin the Trans-Pacific Partnership which of course President Trump withdrew from?  Please respond.","0.0","0.881","0.119","0.3182",6570.01,6577.599999999999,7.589999999999236
"BIDEN"," I'd renegotiate.  We make up 25 percent of the world's economy.  In order  either China is going to write the rules of the road for the 21st century on trade or we are.  We have to join with the 40 percent of the world that we had with us and this time make sure that there's no one sitting at that table doing the deal unless environmentalists are there and labor is there.","0.029","0.913","0.059","0.3182",6577.62,6598.58,20.960000000000036
"BIDEN","And to make sure we equip our workers first to compete by investing in them now in the things that make them more competitive.  That's what we have to do.  Otherwise they are going to write the rules of the road.  We must have the rest of the world join us to keep them in check from abusing.","0.047","0.85","0.102","0.3597",6598.78,6615.3,16.520000000000437
"BASH"," Thank you.  Thank you.  Vice President Biden just to be clear would you or would you not rejoin the TPP yes or no?","0.072","0.59","0.338","0.7964",6615.3,6620.67,5.369999999999891
"BIDEN"," I would not rejoin the TPP as it was initially put forward.  I would insist that we renegotiate pieces of that with the Pacific nations that we had in South America and North America so that we could bring them together to hold China accountable for the rules of us setting the rules of the road as to how trade should be conducted.  Otherwise they're going to do exactly what they're doing fill the vacuum and run the  and run the table.  ","0.0","1.0","0.0","0.0",6621.089999,6647.46,26.37000100000023
"BASH"," Thank you sir.  Mayor de Blasio you also oppose the deal.  Please respond.","0.0","0.696","0.304","0.5859",6647.47,6650.99,3.519999999999527
"DE BLASIO"," Yeah and I just want to ask this question of all the candidates but particularly of Vice President Biden.  President Trump is trying to sell NAFTA 2.0.  He's got a new name for it.  It's just as dangerous as the old NAFTA.  It's going to take away American jobs like the old NAFTA like it did to Michigan.  And we cannot have Democrats be party to a new NAFTA.  ","0.054","0.78","0.166","0.7684",6651.22,6670.469999,19.24999899999966
"DE BLASIO","So Vice President I believe you're the only person on the stage who voted for the original NAFTA.  Are you ready to say here and now that you will oppose a new NAFTA and that what you will believe in which is a lot of us hope for is trade treaties that empower organized labor across the boundaries of the world and give working people power again not just multinational corporations.","0.0","0.894","0.106","0.7717",6670.82,6691.469999999999,20.649999999999636
"BASH"," Mr. Vice President?","0.0","1.0","0.0","0.0",6691.469999999999,6691.65,0.18000000000029104
"BIDEN"," Yes.  ","0.0","0.0","1.0","0.4019",6691.909999999999,6692.039999999999,0.13000000000010914
"BASH"," Your response?  Your response sir?","0.0","1.0","0.0","0.0",6692.039999999999,6694.84,2.8000000000010914
"BIDEN"," Yes.  ","0.0","0.0","1.0","0.4019",6695.35,6695.76,0.4099999999998545
"BASH"," That's it?  ","0.0","1.0","0.0","0.0",6695.99,6696.2,0.21000000000003638
"BIDEN"," No he said would I insist that labor be engaged?  ","0.185","0.588","0.227","0.128",6696.73,6701.5,4.770000000000437
"BIDEN","The answer is yes.","0.0","0.526","0.474","0.4019",6701.6,6702.51,0.9099999999998545
"DE BLASIO"," I consider that a victory.  ","0.0","1.0","0.0","0.0",6702.55,6703.719999999999,1.1699999999991633
"BIDEN"," Well I love your affection for me.  You spend a lot of time with me.  ","0.0","0.508","0.492","0.8658",6704.7,6712.099999999999,7.399999999999636
"DE BLASIO"," You know what?  We believe in redemption Joe.  We believe in redemption in this party.  ","0.0","0.818","0.182","0.481",6712.27,6715.630000000001,3.360000000000582
"BIDEN"," Well I tell you what I hope you're part of it.  ","0.0","0.583","0.417","0.6124",6715.830000000001,6717.89,2.0599999999994907
"BASH"," OK I'm going to ask a question of Senator Bennet now.  Senator CNN reached out to Michigan Democratic primary voters for their most pressing question.  Farris from Flint Michigan has this question:  ""Here in Detroit our economy has seen firsthand how technology and automation can displace workers and create uncertainty around human job security.  How would you balance these disruptions created by technology with the beneficial impact of technology on our economy?","0.059","0.773","0.168","0.7865",6718.23,6745.759999999999,27.529999999999745
"BENNET"," Dana this goes to the last question you asked as well which is how are we going to remain competitive?  It's not just about trade which we were talking about earlier.  It's about whether we're going to invest in this country anymore.  ","0.0","0.913","0.087","0.4215",6746.129999999999,6757.7300000000005,11.600000000001273
"BENNET","Since 2001 we have cut $5 trillion worth of taxes.  Almost all of that has gone to the wealthiest people in America.  We have made the income inequality worse not better through the policies of the federal government.  We've spent $5.6 trillion in the Middle East.  That's $12 trillion or $13 trillion that from the point of view of driving the economy in Michigan or anywhere else in America we might as well just have lit that money on fire.  We've got to stop doing that.","0.125","0.801","0.074","-0.6131",6758.53,6792.97,34.44000000000051
"BENNET","And we need to invest in America again.  For the money that we've spent that I just described we could have fixed every road and bridge in this country.  We could have fixed every airport that needs to be fixed.  We could have fixed not just Flint but every water system in this country.","0.0","1.0","0.0","0.0",6793.41,6811.450000000001,18.040000000000873
"BASH"," Thank you.","0.0","0.286","0.714","0.3612",999999999,0,-999999999
"BENNET"," We could have made Social Security solvent for my children.  ","0.0","0.789","0.211","0.34",6811.74,6815.150000000001,3.410000000000764
"BASH"," Thank you Senator.","0.0","0.444","0.556","0.3612",6815.15,6815.509999999999,0.3599999999996726
"BENNET"," But we did none of it because of self-serving politicians in Washington D.C. who voted for deals that were good for them but not for Michigan or the American people.  ","0.0","0.937","0.063","0.2382",6815.84,6822.839999000001,6.999999000000571
"BASH"," Senator Bennet thank you very much.  Your time is up sir.","0.0","0.8","0.2","0.3612",6823.09,6825.33,2.2399999999997817
"BENNET"," Thank you.","0.0","0.286","0.714","0.3612",999999999,0,-999999999
"BASH"," Mr. Yang Mr. Yang women on average earn 80 cents about 80 cents for every dollar earned by men.  Senator Harris wants to fine companies that don't close their gender pay gaps.  As an entrepreneur do you think a stiff fine will change how companies pay their female employees?  ","0.056","0.873","0.071","0.2023",6825.89,6847.88,21.98999999999978
"YANG"," I have seen firsthand the inequities in the business world where women are concerned particularly in start-ups and entrepreneurship.  We have to do more at every step.  And if you're a woman entrepreneur the obstacles start not just at home but then when you seek a mentor or an investor often they don't look like you and they might not think your idea is the right one.  ","0.067","0.933","0.0","-0.5369",6848.7,6867.59,18.890000000000327
"YANG","In order to give women a leg up what we have to do is we have to think about women in every situation including the ones who are in exploitive and abusive jobs and relationships around the country.  I'm talking about the waitress who's getting harassed by her boss at the diner who might have a business idea but right now is stuck where she is.","0.108","0.892","0.0","-0.7469",6868.32,6885.359999,17.039999000000535
"YANG","What we have to do is we have to give women the economic freedom to be able to improve their own situations and start businesses and the best way to do this is by putting a dividend of $1000 a month into their hands.","0.0","0.775","0.225","0.9062",6885.48,6896.93,11.450000000000728
"YANG","It would be a game-changer for women around the country because we know that women do more of the unrecognized and uncompensated work in our society.  It will not change unless we change it.  And I say that's just what we do.","0.0","1.0","0.0","0.0",6897.0,6908.139999,11.139998999999989
"BASH"," Senator Harris your response?","0.0","1.0","0.0","0.0",6908.559999,6909.82,1.2600009999996473
"HARRIS"," I think that's support of my proposal which is this.  Since 1963 when we passed the Equal Pay Act we have been talking about the fact women are not paid equally for equal work.  Fast forward to the year of our lord 2019 and women are paid 80 cents on the dollar black women 61 cents Native American woman 58 cents Latinas 53 cents.","0.022","0.937","0.041","0.3182",6911.0,6931.25,20.25
"HARRIS","I'm done with the conversation.  So yes I am proposing in order to deal with this one I'm going to require corporations to post on their website whether they are paying women equally for equal work.  Two they will be fined for every 1 percent differential between what they're paying men and women they will be fined 1 percent of their previous year's profit.  That will get everybody's attention.","0.0","0.916","0.084","0.7089",6931.56,6953.32,21.75999999999931
"BASH"," Thank you Senator.  ","0.0","0.444","0.556","0.3612",6953.45,6954.15,0.6999999999998181
"HARRIS"," Time for action.","0.0","1.0","0.0","0.0",6954.47,6955.4800000000005,1.0100000000002183
"BASH"," Senator Gillibrand what's your response?  Will fining companies help solve the problem?  ","0.163","0.543","0.293","0.2869",6955.75,6960.029999,4.279999000000316
"GILLIBRAND"," I think we have to have a broader conversation about whether we value women and whether we want to make sure women have every opportunity in the workplace.  ","0.0","0.714","0.286","0.7783",6961.639999,6970.74,9.100000999999793
"GILLIBRAND","And I want to address Vice President Biden directly.  When the Senate was debating middle-class affordability for childcare he wrote an op-ed.  He voted against it the only vote but what he wrote in an op-ed was that he believed that women working outside the home would quote ""create the deterioration of family.""  He also said that women who were working outside the home were quote ""avoiding responsibility.""","0.044","0.903","0.054","-0.0772",6970.75,6996.45,25.699999999999818
"GILLIBRAND","And I just need to understand as a woman who's worked my entire career as the primary wage earner as the primary caregiver in fact the second  my second son Henry is here and I had him when I was a member of Congress.","0.0","1.0","0.0","0.0",6997.25,7011.22,13.970000000000255
"GILLIBRAND","So under Vice President Biden's analysis am I serving in Congress resulting in the deterioration of the family because I had access to quality affordable day care?  I just want to know what he meant when he said that.","0.0","0.883","0.117","0.5423",7011.71,7024.740000000001,13.030000000000655
"BIDEN"," That was a long time ago and here's what it was about.  It would have given people making today $100000 a year a tax break for childcare.  I did not want that.  I wanted the childcare to go to people making less than $100000.  And that's what it was about.  ","0.027","0.973","0.0","-0.0572",7024.93,7041.4400000000005,16.51000000000022
"BIDEN","As a single father who in fact raised three children for five years by myself I have some idea what it cost.","0.0","1.0","0.0","0.0",7041.79,7048.77,6.980000000000473
"BIDEN","I support making sure that every single solitary person needing childcare get an $8000 tax credit now.  That would put 700000 women back to work increase the GDP by almost 8/10 of 1 percent.  It's the right thing to do if we can give tax breaks to corporations for these things why can't we do it this way?","0.0","0.84","0.16","0.836",7049.099999,7070.569998999999,21.469999999999345
"GILLIBRAND"," But Mr. Vice President you didn't answer my question.  What did you mean when you said when a woman works outside the home it's resulting in quote the deterioration of family ","0.0","1.0","0.0","0.0",7071.28,7080.65,9.36999999999989
"BIDEN"," No what I ","0.688","0.312","0.0","-0.296",7080.68,7080.92,0.23999999999978172
"GILLIBRAND"," And that we are voiding  these are quotes.  It was the title of the op-ed and that just causes concern for me because we know America's women are working.  4 out of 10 moms have to work.  They're the primary or sole wagers.  They actually have to put food on the table.  ","0.0","1.0","0.0","0.0",7081.6,7095.150000000001,13.550000000000182
"GILLIBRAND","8 out of 10 moms are working today.  Most women have to work to provide for their kids.  Many women want to be working to provide for their communities and to help people.","0.0","0.882","0.118","0.4588",7095.54,7103.58,8.039999999999964
"BASH"," Thank you Senator.  Let the vice president respond now thank you.","0.0","0.643","0.357","0.6124",7103.66,7104.37,0.7100000000000364
"GILLIBRAND"," So either you don't believe it today or what did you mean when you said it then?","0.0","1.0","0.0","0.0",7104.37,7107.95,3.5799999999999272
"BIDEN"," The very beginning my deceased wife worked when we had children.  My present wife has worked all the way through raising our children.  The fact of the matter is the situation is one that I don't know what's happened.  ","0.0","0.971","0.029","0.0258",7107.95,7117.59,9.640000000000327
"BIDEN","I wrote the Violence against Women Act.  Lilly Ledbetter.  I was deeply involved in making sure the equal pay amendments.  I was deeply involved on all these things.  I came up with the it's on us proposal to see to it that women were treated more decently on college campuses.","0.108","0.846","0.045","-0.4939",7117.81,7130.84,13.029999999999745
"BIDEN","You came to Syracuse University with me and said it was wonderful.  I'm passionate about the concern making sure women are treated equally.  I don't know what's happened except that you're now running for president.","0.0","0.767","0.233","0.8555",7131.02,7142.399999,11.37999899999977
"GILLIBRAND"," So I understand  Mr. Vice President  Mr. Vice President I respect you deeply.  I respect you deeply but those words are very specific.  You said women working outside the home would lead to the deterioration of family.  ","0.0","0.886","0.114","0.4767",7142.559999,7160.82,18.260000999999647
"GILLIBRAND","My grandmother worked outside the home.  My  my mother worked outside the home.  And  and .","0.0","1.0","0.0","0.0",7160.95,7166.66,5.710000000000036
"BASH"," Thank you Senator GILLIBRAND.","0.0","0.545","0.455","0.3612",7166.95,7167.79,0.8400000000001455
"BASH","I want to bring Senator Harris into this conversation.","0.0","0.843","0.157","0.0772",7168.88,7169.849999999999,0.9699999999993452
"GILLIBRAND"," Either he no longer believes it  I mean I just think he needs to ","0.167","0.833","0.0","-0.296",7170.28,7172.689999,2.4099990000004254
"BIDEN"," I never believed it.","0.0","1.0","0.0","0.0",7172.73,7173.68,0.9500000000007276
"BASH"," Thank you.  Senator Harris please respond.","0.0","0.455","0.545","0.5859",7174.240000000001,7175.479999,1.2399989999994432
"HARRIS"," Well I just  listen I mean talk about now running for president you change your position on the Hyde Amendment Vice President where you mad a decision for years to withhold resources to poor women to have access to reproductive healthcare and including women who were the victims of rape and incest.  ","0.224","0.741","0.035","-0.9042",7175.679999,7195.08,19.400000999999975
"HARRIS","Do you now say that you have evolved and you regret that?  Because you have only since you've been running for president this time said that you had  you in some way would take that back or you didn't agree with the decision that you made over many many years.","0.093","0.907","0.0","-0.6007",7195.639999,7209.409999,13.770000000000437
"HARRIS","And this directly impacted so many women in our country and I personally prosecuted rape cases and child molestation cases; and the experience that those women have those children have and that they would then be denied the resources","0.278","0.722","0.0","-0.9201",7209.49,7222.99,13.5
"BASH"," Thank you Senator.  Let the Vice President ","0.0","0.706","0.294","0.3612",7222.99,7223.929999999999,0.9399999999995998
"HARRIS"," I think is  is unacceptable.","0.5","0.5","0.0","-0.4588",7224.0199999999995,7226.16,2.1400000000003274
"BIDEN"," The fact is that the senator knows that that's not position.  Everybody on this stage has been in the Congress and the Senate or House has voted for the Hyde Amendment at some point. ","0.0","1.0","0.0","0.0",7226.83,7236.019999,9.18999900000017
"BIDEN","The Hyde Amendment in the past was available because there was other access for those kinds of services provided privately.  But once I wrote the legislation making sure that every single woman would in fact be (ph)","0.0","0.938","0.062","0.3182",7236.299999,7249.57,13.270000999999866
"BIDEN","have an opportunity to have healthcare paid for by the federal government everyone that  that could no longer stand.","0.1","0.773","0.127","0.1531",7249.75,7256.03,6.279999999999745
"BIDEN","I support a woman's right to choose.  I support it's a constitutional right.  I've supported it and I will continue to support it and I will in fact move as president to see to it that the Congress legislates that that is the laws as well.","0.0","0.737","0.263","0.8885",7256.31,7269.73,13.419999999999163
"BASH"," Thank you  thank you Mr. Vice President.  Governor Inslee your response.","0.0","0.643","0.357","0.6124",7269.879999999999,7270.07,0.19000000000050932
"HARRIS"," Well why did it take you so long to change your position in the Hyde Amendment.  Why did it take so long until you were running for president to change your position on the Hyde?","0.0","0.942","0.058","0.2732",7272.48,7278.4,5.920000000000073
"BIDEN"," Because there was not full federal funding for all reproductive services prior to this point.","0.0","1.0","0.0","0.0",7278.42,7285.11,6.6899999999996
"BASH"," OK.  Thank you.  Governor Inslee your response?","0.0","0.479","0.521","0.6633",7285.33,7288.1199990000005,2.7899990000005346
"INSLEE"," I  I would suggest we need to broaden our discussion.  I would suggest we need to think about a bigger scandal in America which is that in professions and careers where women have been more than the majority they have been almost always under paid. ","0.068","0.932","0.0","-0.4404",7288.690001,7305.87,17.179998999999953
"INSLEE","And that is why this year I'm proud to be the governor who won the largest pay increase for our educators in the United States.  And I believe that that is long long overdue.  I think it is true for nursing staff as well.  And I'm glad that we've now passed in measures.  And I'm glad that we've increased our union membership 10 percent","0.018","0.664","0.318","0.9702",7306.449999,7325.689998999999,19.239999999998872
"TAPPER"," Thank you Governor.","0.0","0.444","0.556","0.3612",7326.17,7326.45,0.27999999999974534
"INSLEE"," So unions can stand up for women as well.","0.0","0.792","0.208","0.2732",7326.459999,7326.870000000001,0.4100010000011025
"TAPPER"," Thank you Governor Inslee.  I want to turn to foreign policy if we can.  Senator Booker there are about 14000 U.S. services members in Afghanistan right now.  If elected will they still be in Afghanistan by the end of your first year in office?","0.0","0.915","0.085","0.4215",7327.250000000001,7341.09,13.839999999999236
"BOOKER"," Well first of all I want to say very clearly that I will not do foreign policy by tweet as Donald Trump seems to do all the time.  A guy that literally tweets out that we're pulling our troops out before his generals even know about it is creating a dangerous situation for our troops in places like Afghanistan.  ","0.049","0.775","0.176","0.7178",7341.12,7358.96,17.840000000000146
"BOOKER","And so I will bring our troops home and I will bring them home as quickly as possible but I will not set during a campaign an artificial deadline.  I will make sure we do it we do it expeditiously we do it safely to not create a vacuum that's ultimately going to destabilize the Middle East and perhaps create the environment for terrorism and for extremism to threaten our nation.","0.177","0.733","0.09","-0.7901",7359.259999,7380.79,21.530001000000084
"TAPPER"," Congresswoman Gabbard you're the only veteran on this stage.  Please respond.  ","0.0","0.813","0.187","0.3182",7381.18,7384.59,3.4099999999998545
"GABBARD"," This is real in a way that's very difficult to convey in words.  I was deployed to Iraq in 2005 during the height of the war where I served in a field medical unit where every single day I saw the high cost of war.  Just this past week two more of our soldiers were killed in Afghanistan.  ","0.235","0.765","0.0","-0.9441",7386.6,7404.77,18.170000000000073
"GABBARD","My cousin is deployed to Afghanistan right now.  Nearly 300 of our Hawaii National Guard soldiers are deployed to Afghanistan 14000 servicemembers are deployed there.  This is not about arbitrary deadlines.  This is about leadership the leadership I will bring to do the right thing to bring our troops home within the first year in office because they shouldn't have been there this long.","0.0","1.0","0.0","0.0",7405.69,7427.8,22.110000000000582
"GABBARD","For too long we've had leaders who have been arbitrating foreign policy from ivory towers in Washington without any idea about the cost and the consequence the toll that it takes on our servicemembers on their families.  We have to do the right thing end these wasteful regime change wars and bring our troops home.","0.062","0.938","0.0","-0.5574",7428.009999,7448.23,20.220000999999684
"TAPPER"," Thank you.  Thank you Congresswoman. ","0.0","0.375","0.625","0.6124",7448.24,7448.53,0.2899999999999636
"TAPPER","Mr. Yang Iran has now breached the terms of the 2015 nuclear deal after President Trump withdrew the U.S. from the deal and that puts Iran closer to building a nuclear weapon the ability to do so at the very least.  You've said if Iran violates the agreement the U.S. would need to respond quote ""very strongly.""  So how would a President Yang respond right now?","0.077","0.845","0.077","0.0",7449.11,7471.740000000001,22.63000000000102
"YANG"," I would move to de-escalate tensions in Iran because they're responding to the fact that we pulled out of this agreement.  And it wasn't just us and Iran.  There were many other world powers that were part of that multinational agreement.  We'd have to try and reenter that agreement renegotiate the timelines because the timelines now don't make as much sense.  ","0.039","0.801","0.161","0.8608",7472.6,7491.39,18.789999999999964
"YANG","But I've signed a pledge to end the forever wars.  Right now our strength abroad reflects our strength at home.  What's happened really?  We've fallen apart at home so we elected Donald Trump and now we have this erratic and unpredictable relationship with even our longstanding partners and allies.","0.112","0.775","0.113","0.0056",7491.89,7507.610000000001,15.720000000000255
"YANG","What we have to do is we have to start investing those resources to solve the problems right here at home.  We've spent trillions of dollars and lost thousands of American lives in conflicts that have had unclear benefits.  We've been in a constant state of war for 18 years.  This is not what the American people want.  I would bring the troops home I would de-escalate tensions with Iran and I would start investing our resources in our own communities.","0.18","0.756","0.063","-0.8885",7508.09,7530.28,22.1899999999996
"TAPPER"," Governor Inslee your response?","0.0","1.0","0.0","0.0",7530.94,7532.24,1.300000000000182
"INSLEE"," Well I think that these are matters of great and often difficult judgment.  And there is no sort of primer for presidents to read.  We have to determine whether a potential president has adequate judgment in these decisions.  ","0.107","0.683","0.21","0.5423",7533.58,7549.08,15.5
"INSLEE","I was only one of two members on this panel today who were called to make a judgment about the Iraq war.  I was a relatively new member of Congress and I made the right judgment because it was obvious to me that George Bush was fanning the flames of war.","0.151","0.849","0.0","-0.8316",7550.03,7565.61,15.579999999999927
"INSLEE","Now we face similar situations where we recognize we have a president who would be willing to beat the drums of war.  We need a president who can stand up against the drums of war and make rational decisions.  That was the right vote and I believe it.","0.154","0.846","0.0","-0.8316",7566.16,7580.0,13.840000000000146
"TAPPER"," Thank you.  Thank you Governor.  Vice President Biden he was obviously suggesting that you made the wrong decision and had bad judgment when you voted to go to war in Iraq as a U.S. senator.  ","0.236","0.652","0.112","-0.7579",7580.16,7589.32,9.159999999999854
"BIDEN"," I did make a bad judgment trusting the president saying he was only doing this to get inspectors in and get the U.N. to agree to put inspectors in.  From the moment ""shock and awe"" started from that moment I was opposed to the effort and I was outspoken as much as anyone at all in the Congress and the administration.  ","0.095","0.824","0.081","-0.2263",7589.86,7607.549999999999,17.6899999999996
"BIDEN","Secondly I was asked by the president in the first meeting we had on Iraq he turned and said Joe get our combat troops out in front of the entire national security team.  One of the proudest moment of my life was to stand there in Al-Faw Palace and tell everyone that we're coming  all our combat troops are coming home.","0.072","0.838","0.09","0.296",7607.55,7624.919999,17.369998999999552
"TAPPER"," Thank you.","0.0","0.286","0.714","0.3612",999999999,0,-999999999
"BIDEN"," I opposed the surge in Afghanistan this long overdue  we should have not in fact gone into Afghanistan the way","0.0","1.0","0.0","0.0",7625.139999,7632.999999,7.859999999999673
"TAPPER"," Thank you Mr. Vice President.  I want to bring in","0.0","0.648","0.352","0.4215",7633.429999,7635.389999999999,1.9600009999994654
"INSLEE"," Mr. Vice President  I'd like to comment.  ","0.0","0.706","0.294","0.3612",999999999,0,-999999999
"TAPPER"," I would like to bring in the person on the stage who served in Iraq Governor  I'm sorry Congresswoman Gabbard.  Your response to what Vice President Biden just said.","0.044","0.872","0.084","0.296",7635.65,7643.15,7.5
"GABBARD"," We were all lied to.  This is the betrayal.  This is the betrayal to the American people to me to my fellow servicemembers.  We were all lied to told that Saddam Hussein had weapons of mass destruction was working with Al Qaida and that this posed a threat to the American people.  ","0.341","0.659","0.0","-0.9712",7643.67,7658.99,15.319999999999709
"GABBARD","So I enlisted after 9/11 to protect our country to go after those who attacked us on that fateful day who took the lives of thousands of Americans.","0.098","0.817","0.085","-0.1027",7659.59,7669.3,9.710000000000036
"GABBARD","The problem is that this current president is continuing to betray us.  We were supposed to be going after Al Qaida.  But over years now not only have we not gone after Al Qaida who is stronger today than they were in 9/11 our president is supporting Al Qaida.","0.12","0.784","0.096","-0.34",7670.34,7687.2,16.859999999999673
"LEMON"," Thank you Congresswoman.  ","0.0","0.444","0.556","0.3612",7687.44,7688.3,0.8600000000005821
